configuracion,tablero_indice,repeticion,estado_inicial,estado_final,h_inicial,h_final,evaluaciones,resuelto,truncada,longitud_solucion,longitud_optima,estado_partida,cantidad_intentos,resuelto_sin_reinicio
temple_actividad,26,4,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,5989,True,False,5101.0,23,,,
temple_actividad,27,4,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,7231,True,False,5920.0,22,,,
temple_actividad,28,4,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,7659,True,False,6162.0,26,,,
temple_actividad,29,4,8-6-4-5-0-3-7-1-2,1-2-3-4-5-0-7-8-6,16,1,9823,False,True,,26,,,
temple_actividad,0,5,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,8041,True,False,6392.0,22,,,
temple_actividad,1,5,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,6646,True,False,5542.0,28,,,
temple_actividad,2,5,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,7310,True,False,6001.0,21,,,
temple_actividad,3,5,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,5254,True,False,4635.0,17,,,
temple_actividad,4,5,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,9149,True,False,6814.0,20,,,
temple_actividad,5,5,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,7042,True,False,5864.0,16,,,
temple_actividad,6,5,2-7-1-6-4-8-0-3-5,1-0-3-4-5-6-7-8-2,16,3,9823,False,True,,26,,,
temple_actividad,7,5,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,2973,True,False,2708.0,22,,,
temple_actividad,8,5,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,7594,True,False,6143.0,25,,,
temple_actividad,9,5,3-2-1-7-5-4-8-6-0,1-2-3-4-6-5-0-8-7,10,4,9823,False,True,,22,,,
temple_actividad,10,5,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,3802,True,False,3453.0,27,,,
temple_actividad,11,5,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,6162,True,False,5190.0,16,,,
temple_actividad,12,5,4-1-5-2-6-3-0-7-8,1-2-3-7-4-6-5-8-0,10,4,9823,False,True,,18,,,
temple_actividad,13,5,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,7300,True,False,5970.0,24,,,
temple_actividad,14,5,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,6410,True,False,5472.0,18,,,
temple_actividad,15,5,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,9309,True,False,6898.0,26,,,
temple_actividad,16,5,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,5137,True,False,4512.0,22,,,
temple_actividad,17,5,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,6458,True,False,5477.0,23,,,
temple_actividad,18,5,5-1-7-8-6-3-2-4-0,1-2-3-0-5-6-7-8-4,16,3,9823,False,True,,24,,,
temple_actividad,19,5,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,5531,True,False,4847.0,27,,,
temple_actividad,20,5,6-3-7-5-1-4-8-2-0,1-5-3-2-4-6-7-8-0,16,4,9823,False,True,,24,,,
temple_actividad,21,5,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,5963,True,False,5179.0,21,,,
temple_actividad,22,5,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-0-7-8,17,2,9823,False,True,,23,,,
temple_actividad,23,5,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,5123,True,False,4512.0,22,,,
temple_actividad,24,5,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,4555,True,False,4056.0,22,,,
temple_actividad,25,5,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,5898,True,False,5130.0,22,,,
temple_actividad,26,5,8-1-2-3-6-0-7-5-4,1-2-6-7-5-3-4-8-0,13,4,9823,False,True,,23,,,
temple_actividad,27,5,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,4366,True,False,3896.0,22,,,
temple_actividad,28,5,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,8720,True,False,6676.0,26,,,
temple_actividad,29,5,8-6-4-5-0-3-7-1-2,1-2-6-4-0-3-7-8-5,16,4,9823,False,True,,26,,,
temple_actividad,0,6,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,5305,True,False,4676.0,22,,,
temple_actividad,1,6,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,5851,True,False,5020.0,28,,,
temple_actividad,2,6,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,8461,True,False,6649.0,21,,,
temple_actividad,3,6,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,8227,True,False,6541.0,17,,,
temple_actividad,4,6,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,9442,True,False,6922.0,20,,,
temple_actividad,5,6,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-0-8,10,1,9823,False,True,,16,,,
temple_actividad,6,6,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,5340,True,False,4658.0,26,,,
temple_actividad,7,6,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,8395,True,False,6508.0,22,,,
temple_actividad,8,6,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,8400,True,False,6545.0,25,,,
temple_actividad,9,6,3-2-1-7-5-4-8-6-0,1-0-3-4-5-6-7-8-2,10,3,9823,False,True,,22,,,
temple_actividad,10,6,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,6360,True,False,5419.0,27,,,
temple_actividad,11,6,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,6903,True,False,5766.0,16,,,
temple_actividad,12,6,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,7710,True,False,6186.0,18,,,
temple_actividad,13,6,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,8330,True,False,6544.0,24,,,
temple_actividad,14,6,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,9486,True,False,6984.0,18,,,
temple_actividad,15,6,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,6413,True,False,5474.0,26,,,
temple_actividad,16,6,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,8384,True,False,6524.0,22,,,
temple_actividad,17,6,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,4621,True,False,4129.0,23,,,
temple_actividad,18,6,5-1-7-8-6-3-2-4-0,1-2-3-0-5-6-7-8-4,16,3,9823,False,True,,24,,,
temple_actividad,19,6,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,7342,True,False,6005.0,27,,,
temple_actividad,20,6,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,7060,True,False,5874.0,24,,,
temple_actividad,21,6,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,4601,True,False,4119.0,21,,,
temple_actividad,22,6,7-0-8-6-3-2-1-4-5,1-0-3-4-5-6-7-8-2,17,3,9823,False,True,,23,,,
temple_actividad,23,6,7-1-8-2-0-3-5-4-6,1-2-3-5-4-6-0-8-7,14,4,9823,False,True,,22,,,
temple_actividad,24,6,7-3-2-1-0-6-8-5-4,4-5-3-1-2-6-7-8-0,10,4,9823,False,True,,22,,,
temple_actividad,25,6,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,908,True,False,860.0,22,,,
temple_actividad,26,6,8-1-2-3-6-0-7-5-4,1-2-0-5-4-6-7-8-3,13,4,9823,False,True,,23,,,
temple_actividad,27,6,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,3049,True,False,2788.0,22,,,
temple_actividad,28,6,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,7181,True,False,5950.0,26,,,
temple_actividad,29,6,8-6-4-5-0-3-7-1-2,1-2-3-4-6-8-7-5-0,16,4,9823,False,True,,26,,,
temple_actividad,0,7,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,8710,True,False,6750.0,22,,,
temple_actividad,1,7,0-6-7-8-4-3-1-2-5,2-1-3-7-5-6-4-8-0,16,4,9823,False,True,,28,,,
temple_actividad,2,7,1-0-3-2-7-4-8-5-6,1-2-3-4-5-0-7-8-6,9,1,9823,False,True,,21,,,
temple_actividad,3,7,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-0-7-8,13,2,9823,False,True,,17,,,
temple_actividad,4,7,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,7390,True,False,6088.0,20,,,
temple_actividad,5,7,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,9503,True,False,6922.0,16,,,
temple_actividad,6,7,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,2182,True,False,2038.0,26,,,
temple_actividad,7,7,2-8-4-6-1-3-0-5-7,1-2-3-0-5-6-7-8-4,14,3,9823,False,True,,22,,,
temple_actividad,8,7,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,4841,True,False,4321.0,25,,,
temple_actividad,9,7,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,2736,True,False,2526.0,22,,,
temple_actividad,10,7,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,6888,True,False,5803.0,27,,,
temple_actividad,11,7,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,4442,True,False,3996.0,16,,,
temple_actividad,12,7,4-1-5-2-6-3-0-7-8,1-0-3-4-5-6-7-8-2,10,3,9823,False,True,,18,,,
temple_actividad,13,7,4-1-8-3-5-7-2-6-0,1-2-6-4-5-3-0-8-7,16,4,9823,False,True,,24,,,
temple_actividad,14,7,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,5822,True,False,5006.0,18,,,
temple_actividad,15,7,4-3-7-6-2-5-0-1-8,1-2-0-4-5-3-7-8-6,14,2,9823,False,True,,26,,,
temple_actividad,16,7,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,8213,True,False,6462.0,22,,,
temple_actividad,17,7,5-1-2-6-4-7-3-0-8,1-2-3-4-0-6-7-5-8,15,2,9823,False,True,,23,,,
temple_actividad,18,7,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,7758,True,False,6322.0,24,,,
temple_actividad,19,7,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,5855,True,False,5057.0,27,,,
temple_actividad,20,7,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,8045,True,False,6444.0,24,,,
temple_actividad,21,7,6-8-2-3-1-5-4-0-7,1-0-3-4-5-6-7-8-2,15,3,9823,False,True,,21,,,
temple_actividad,22,7,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,5815,True,False,5061.0,23,,,
temple_actividad,23,7,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,7192,True,False,5928.0,22,,,
temple_actividad,24,7,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,9061,True,False,6824.0,22,,,
temple_actividad,25,7,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,5950,True,False,5154.0,22,,,
temple_actividad,26,7,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,6065,True,False,5185.0,23,,,
temple_actividad,27,7,8-1-7-3-0-2-6-5-4,1-0-3-4-5-6-7-8-2,20,3,9823,False,True,,22,,,
temple_actividad,28,7,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,8099,True,False,6378.0,26,,,
temple_actividad,29,7,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,5196,True,False,4584.0,26,,,
temple_actividad,0,8,0-1-6-3-4-7-8-2-5,1-2-3-0-5-6-7-8-4,14,3,9823,False,True,,22,,,
temple_actividad,1,8,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,3577,True,False,3290.0,28,,,
temple_actividad,2,8,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,6020,True,False,5197.0,21,,,
temple_actividad,3,8,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,6531,True,False,5501.0,17,,,
temple_actividad,4,8,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,5967,True,False,5156.0,20,,,
temple_actividad,5,8,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,6546,True,False,5556.0,16,,,
temple_actividad,6,8,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,8057,True,False,6460.0,26,,,
temple_actividad,7,8,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,6502,True,False,5502.0,22,,,
temple_actividad,8,8,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,7254,True,False,5943.0,25,,,
temple_actividad,9,8,3-2-1-7-5-4-8-6-0,2-1-3-4-6-5-7-8-0,10,4,9823,False,True,,22,,,
temple_actividad,10,8,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,8982,True,False,6817.0,27,,,
temple_actividad,11,8,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,8292,True,False,6516.0,16,,,
temple_actividad,12,8,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,5155,True,False,4558.0,18,,,
temple_actividad,13,8,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,2885,True,False,2654.0,24,,,
temple_actividad,14,8,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,7586,True,False,6202.0,18,,,
temple_actividad,15,8,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,7918,True,False,6368.0,26,,,
temple_actividad,16,8,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,1843,True,False,1728.0,22,,,
temple_actividad,17,8,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,5590,True,False,4825.0,23,,,
temple_actividad,18,8,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,7060,True,False,5860.0,24,,,
temple_actividad,19,8,6-0-1-8-4-7-3-2-5,1-2-3-0-5-6-7-8-4,19,3,9823,False,True,,27,,,
temple_actividad,20,8,6-3-7-5-1-4-8-2-0,1-2-3-0-5-6-7-8-4,16,3,9823,False,True,,24,,,
temple_actividad,21,8,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,7057,True,False,5877.0,21,,,
temple_actividad,22,8,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,6168,True,False,5299.0,23,,,
temple_actividad,23,8,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,6952,True,False,5850.0,22,,,
temple_actividad,24,8,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,4811,True,False,4250.0,22,,,
temple_actividad,25,8,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,6786,True,False,5672.0,22,,,
temple_actividad,26,8,8-1-2-3-6-0-7-5-4,1-2-3-0-4-6-7-5-8,13,3,9823,False,True,,23,,,
temple_actividad,27,8,8-1-7-3-0-2-6-5-4,1-2-3-4-6-8-7-5-0,20,4,9823,False,True,,22,,,
temple_actividad,28,8,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,8711,True,False,6664.0,26,,,
temple_actividad,29,8,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,3210,True,False,2950.0,26,,,
temple_actividad,0,9,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,7910,True,False,6348.0,22,,,
temple_actividad,1,9,0-6-7-8-4-3-1-2-5,1-2-3-4-0-6-7-5-8,16,2,9823,False,True,,28,,,
temple_actividad,2,9,1-0-3-2-7-4-8-5-6,1-2-3-4-0-5-7-8-6,9,2,9823,False,True,,21,,,
temple_actividad,3,9,1-6-8-3-5-0-4-7-2,1-2-3-4-0-5-7-8-6,13,2,9823,False,True,,17,,,
temple_actividad,4,9,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,5269,True,False,4608.0,20,,,
temple_actividad,5,9,2-3-1-7-4-5-8-6-0,1-2-3-0-5-6-7-8-4,10,3,9823,False,True,,16,,,
temple_actividad,6,9,2-7-1-6-4-8-0-3-5,1-0-3-4-5-6-7-8-2,16,3,9823,False,True,,26,,,
temple_actividad,7,9,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,7059,True,False,5830.0,22,,,
temple_actividad,8,9,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,6005,True,False,5191.0,25,,,
temple_actividad,9,9,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,8237,True,False,6512.0,22,,,
temple_actividad,10,9,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,5226,True,False,4551.0,27,,,
temple_actividad,11,9,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,8998,True,False,6798.0,16,,,
temple_actividad,12,9,4-1-5-2-6-3-0-7-8,1-2-0-5-4-6-7-8-3,10,4,9823,False,True,,18,,,
temple_actividad,13,9,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,5865,True,False,5046.0,24,,,
temple_actividad,14,9,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,5601,True,False,4916.0,18,,,
temple_actividad,15,9,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,6027,True,False,5190.0,26,,,
temple_actividad,16,9,4-5-0-1-2-7-8-3-6,1-0-3-4-2-5-7-8-6,12,3,9823,False,True,,22,,,
temple_actividad,17,9,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,6223,True,False,5333.0,23,,,
temple_actividad,18,9,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,6355,True,False,5422.0,24,,,
temple_actividad,19,9,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,4747,True,False,4233.0,27,,,
temple_actividad,20,9,6-3-7-5-1-4-8-2-0,1-2-3-0-5-6-7-8-4,16,3,9823,False,True,,24,,,
temple_actividad,21,9,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,8151,True,False,6471.0,21,,,
temple_actividad,22,9,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,6654,True,False,5615.0,23,,,
temple_actividad,23,9,7-1-8-2-0-3-5-4-6,1-2-3-8-4-6-7-5-0,14,4,9823,False,True,,22,,,
temple_actividad,24,9,7-3-2-1-0-6-8-5-4,1-0-3-4-5-6-7-8-2,10,3,9823,False,True,,22,,,
temple_actividad,25,9,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,7341,True,False,6024.0,22,,,
temple_actividad,26,9,8-1-2-3-6-0-7-5-4,1-4-3-5-2-6-7-8-0,13,4,9823,False,True,,23,,,
temple_actividad,27,9,8-1-7-3-0-2-6-5-4,1-0-2-4-5-3-7-8-6,20,3,9823,False,True,,22,,,
temple_actividad,28,9,8-4-1-3-5-7-0-2-6,1-5-3-4-2-6-8-7-0,16,4,9823,False,True,,26,,,
temple_actividad,29,9,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,5778,True,False,5020.0,26,,,
temple_mejor,0,0,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,3663,True,False,1926.0,22,,,
temple_mejor,1,0,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,4238,True,False,2292.0,28,,,
temple_mejor,2,0,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,1312,True,False,675.0,21,,,
temple_mejor,3,0,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,1619,True,False,841.0,17,,,
temple_mejor,4,0,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,7769,True,False,3998.0,20,,,
temple_mejor,5,0,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,3333,True,False,1772.0,16,,,
temple_mejor,6,0,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,5041,True,False,2562.0,26,,,
temple_mejor,7,0,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,7890,True,False,4070.0,22,,,
temple_mejor,8,0,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,2657,True,False,1457.0,25,,,
temple_mejor,9,0,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,3578,True,False,1912.0,22,,,
temple_mejor,10,0,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,3653,True,False,1873.0,27,,,
temple_mejor,11,0,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,3654,True,False,1906.0,16,,,
temple_mejor,12,0,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,5257,True,False,2678.0,18,,,
temple_mejor,13,0,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,853,True,False,460.0,24,,,
temple_mejor,14,0,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,2034,True,False,1066.0,18,,,
temple_mejor,15,0,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,3707,True,False,1884.0,26,,,
temple_mejor,16,0,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,680,True,False,356.0,22,,,
temple_mejor,17,0,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,6427,True,False,3247.0,23,,,
temple_mejor,18,0,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,3530,True,False,1822.0,24,,,
temple_mejor,19,0,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,2249,True,False,1203.0,27,,,
temple_mejor,20,0,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,3259,True,False,1710.0,24,,,
temple_mejor,21,0,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,6178,True,False,3195.0,21,,,
temple_mejor,22,0,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,1850,True,False,999.0,23,,,
temple_mejor,23,0,7-1-8-2-0-3-5-4-6,1-2-3-4-5-6-7-8-0,14,0,2598,True,False,1384.0,22,,,
temple_mejor,24,0,7-3-2-1-0-6-8-5-4,1-2-3-4-5-6-7-8-0,10,0,1397,True,False,746.0,22,,,
temple_mejor,25,0,7-8-3-4-1-2-0-5-6,1-2-3-4-5-6-7-8-0,10,0,5749,True,False,2934.0,22,,,
temple_mejor,26,0,8-1-2-3-6-0-7-5-4,1-2-3-4-5-6-7-8-0,13,0,4776,True,False,2467.0,23,,,
temple_mejor,27,0,8-1-7-3-0-2-6-5-4,1-2-3-4-5-6-7-8-0,20,0,2547,True,False,1336.0,22,,,
temple_mejor,28,0,8-4-1-3-5-7-0-2-6,1-2-3-4-5-6-7-8-0,16,0,270,True,False,154.0,26,,,
temple_mejor,29,0,8-6-4-5-0-3-7-1-2,1-2-3-4-5-6-7-8-0,16,0,4504,True,False,2386.0,26,,,
temple_mejor,0,1,0-1-6-3-4-7-8-2-5,1-2-3-4-5-6-7-8-0,14,0,7737,True,False,3976.0,22,,,
temple_mejor,1,1,0-6-7-8-4-3-1-2-5,1-2-3-4-5-6-7-8-0,16,0,3463,True,False,1812.0,28,,,
temple_mejor,2,1,1-0-3-2-7-4-8-5-6,1-2-3-4-5-6-7-8-0,9,0,1184,True,False,607.0,21,,,
temple_mejor,3,1,1-6-8-3-5-0-4-7-2,1-2-3-4-5-6-7-8-0,13,0,1488,True,False,779.0,17,,,
temple_mejor,4,1,1-7-4-8-2-3-0-6-5,1-2-3-4-5-6-7-8-0,14,0,3873,True,False,2044.0,20,,,
temple_mejor,5,1,2-3-1-7-4-5-8-6-0,1-2-3-4-5-6-7-8-0,10,0,4027,True,False,2102.0,16,,,
temple_mejor,6,1,2-7-1-6-4-8-0-3-5,1-2-3-4-5-6-7-8-0,16,0,3090,True,False,1670.0,26,,,
temple_mejor,7,1,2-8-4-6-1-3-0-5-7,1-2-3-4-5-6-7-8-0,14,0,1043,True,False,560.0,22,,,
temple_mejor,8,1,2-8-7-6-3-1-5-0-4,1-2-3-4-5-6-7-8-0,19,0,4072,True,False,2139.0,25,,,
temple_mejor,9,1,3-2-1-7-5-4-8-6-0,1-2-3-4-5-6-7-8-0,10,0,850,True,False,442.0,22,,,
temple_mejor,10,1,3-5-4-6-2-7-8-0-1,1-2-3-4-5-6-7-8-0,17,0,2485,True,False,1313.0,27,,,
temple_mejor,11,1,3-6-2-5-0-4-1-7-8,1-2-3-4-5-6-7-8-0,12,0,3706,True,False,1960.0,16,,,
temple_mejor,12,1,4-1-5-2-6-3-0-7-8,1-2-3-4-5-6-7-8-0,10,0,656,True,False,376.0,18,,,
temple_mejor,13,1,4-1-8-3-5-7-2-6-0,1-2-3-4-5-6-7-8-0,16,0,1815,True,False,962.0,24,,,
temple_mejor,14,1,4-3-2-1-0-6-7-5-8,1-2-3-4-5-6-7-8-0,6,0,1901,True,False,1014.0,18,,,
temple_mejor,15,1,4-3-7-6-2-5-0-1-8,1-2-3-4-5-6-7-8-0,14,0,5078,True,False,2666.0,26,,,
temple_mejor,16,1,4-5-0-1-2-7-8-3-6,1-2-3-4-5-6-7-8-0,12,0,2070,True,False,1110.0,22,,,
temple_mejor,17,1,5-1-2-6-4-7-3-0-8,1-2-3-4-5-6-7-8-0,15,0,632,True,False,367.0,23,,,
temple_mejor,18,1,5-1-7-8-6-3-2-4-0,1-2-3-4-5-6-7-8-0,16,0,4628,True,False,2302.0,24,,,
temple_mejor,19,1,6-0-1-8-4-7-3-2-5,1-2-3-4-5-6-7-8-0,19,0,486,True,False,275.0,27,,,
temple_mejor,20,1,6-3-7-5-1-4-8-2-0,1-2-3-4-5-6-7-8-0,16,0,1769,True,False,936.0,24,,,
temple_mejor,21,1,6-8-2-3-1-5-4-0-7,1-2-3-4-5-6-7-8-0,15,0,5937,True,False,3047.0,21,,,
temple_mejor,22,1,7-0-8-6-3-2-1-4-5,1-2-3-4-5-6-7-8-0,17,0,2826,True,False,1471.0,23,,,
